dataset,design,setting,n,strength,method,role,bin,rep_bins,mean_mean_true_pi,sd_mean_true_pi,mean_response_rate,sd_response_rate,mean_outcome_rmse,sd_outcome_rmse,mean_outcome_nrmse,sd_outcome_nrmse,mean_mean_selected_p,sd_mean_selected_p,mean_floor_fraction,sd_floor_fraction,mean_selected_tau,sd_selected_tau
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,1,16,0.21075708771610085,0.017400196102516762,0.205625,0.0258660746817998,0.7225131525998397,0.03863049541947847,0.721642755248521,0.041315519280059367,0.27933958576937823,0.02130219738829509,0.4996875,0.035312192722360226,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,2,16,0.7179768976081372,0.001703411626141435,0.7075,0.014080621040596502,0.7088952140599403,0.02786674749689388,0.7077681398111144,0.02445434114077078,0.7541935094986887,0.022058464541486668,0.014895833333333334,0.004059828181230225,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,3,16,0.7679596559744498,0.0021649963132096186,0.7669791666666668,0.018570611770423115,0.716780423284771,0.048594230336790945,0.7153173165061796,0.041711073349752305,0.8003744155602375,0.016616012271082087,0.007916666666666666,0.0037500000000000003,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,4,16,0.8175481197493578,0.002246901619890265,0.8122916666666666,0.014042037581649071,0.6947403118828808,0.03037709298000441,0.6937554279845339,0.030237299365205566,0.841568450423268,0.0135387008980486,0.0067708333333333336,0.0034089725358236607,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,5,16,0.871016741303895,0.0014768483152072763,0.8716666666666667,0.012500000000000004,0.7314330930836148,0.025304931440646623,0.7305267379217507,0.028577672614308994,0.8824464256019177,0.010169692062470802,0.005,0.003227486121839514,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,1,16,0.21075708771610085,0.017400196102516762,0.205625,0.0258660746817998,0.7286341023683249,0.041760907342654106,0.7276933367713355,0.04308875916727355,0.2793395861416744,0.02130219736653136,0.4996875,0.035312192722360226,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,2,16,0.7179768976081372,0.001703411626141435,0.7075,0.014080621040596502,0.7093465919004063,0.027407448756331956,0.7082201524473364,0.02397322292324522,0.7541935095097869,0.022058464539878978,0.014895833333333334,0.004059828181230225,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,3,16,0.7679596559744498,0.0021649963132096186,0.7669791666666668,0.018570611770423115,0.717163347765935,0.04870326871131336,0.7157025032788003,0.04188843129087806,0.8003744155661359,0.016616012270479406,0.007916666666666666,0.0037500000000000003,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,4,16,0.8175481197493578,0.002246901619890265,0.8122916666666666,0.014042037581649071,0.6950419770302354,0.03039788224427439,0.694058935965572,0.030306400502143078,0.8415684504283126,0.013538700896438867,0.0067708333333333336,0.0034089725358236607,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,5,16,0.871016741303895,0.0014768483152072763,0.8716666666666667,0.012500000000000004,0.7316421700321307,0.02563527278030967,0.7307363234598169,0.02888982520397444,0.8824464256056429,0.010169692062299888,0.005,0.003227486121839514,0.05,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=3,3000,3.0,aipw,primary,1,16,0.20391889580295772,0.019820829202905968,0.20052083333333331,0.020629997290219027,0.796959565200114,0.030292570787983437,0.7234638967185729,0.02632206156236852,0.5819068589558204,0.011318205176512521,0.0,0.0,0.5,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=3,3000,3.0,aipw,primary,2,16,0.7177284038047629,0.001793333000514801,0.7227083333333333,0.018313199171332378,0.7543512399825181,0.030642915952950062,0.6848412204131096,0.028119425840603687,0.8099625027676423,0.01180111238487834,0.0,0.0,0.5,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=3,3000,3.0,aipw,primary,3,16,0.7686267166562523,0.002031632684174824,0.7744791666666667,0.016230958394890506,0.7792261217420282,0.04832787567752819,0.7071437620396185,0.039537528519427545,0.8432865851062039,0.012384700543476247,0.0,0.0,0.5,0.0
ACIC 2016,acic2016_misaligned,off-response outcome shift; strength=3,3000,3.0,aipw,primary,4,16,0.8186483870547803,0.0012064563585183412,0.8217708333333333,0.012794703086954906,0.7644593457571074,0.038372105317223175,0.6941055363952606,0.03679376343600821,0.8769843828802307,0.012220411736022115,0.0,0.0,0.5,0.0
