group,setting,method,n,strength,reps,low_response_gain,low_response_gain_ci_low,low_response_gain_ci_high,high_response_gain,high_response_gain_ci_low,high_response_gain_ci_high,low_minus_high_gain,low_minus_high_gain_ci_low,low_minus_high_gain_ci_high,low_final_activation,high_final_activation,low_harm,high_harm
Semi-synthetic benchmarks,"IHDP A, $s=0$",aipw,3000,0,96,-2.84415810583e-05,-0.0180088114356,0.0152095249391,0.00135782417864,-0.000898383727644,0.00450245060578,-0.00138626575969,-0.019537912456,0.0137171866028,0.09375,0.0520833333333,0.0520833333333,0.0104166666667
Semi-synthetic benchmarks,"IHDP A, $s=0$",ctmle,3000,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
Semi-synthetic benchmarks,"IHDP A, $s=0$",cui_selective_ml,3000,0,96,-0.0152499568998,-0.0437392750476,1.56260190293e-05,0.00014654368399,-0.000169809920573,0.000582821474559,-0.0153965005838,-0.0438480673671,1.36341113525e-05,0.03125,0.0416666666667,0.0208333333333,0.0208333333333
Semi-synthetic benchmarks,"IHDP A, $s=0$",ma_dr_bc,3000,0,96,-0.000861434298292,-0.00539550526997,0.00262689054499,0.00276976459112,-0.00154578407884,0.00824242646072,-0.00363119888941,-0.0105101409013,0.00206331852129,0.0625,0.104166666667,0.03125,0.0416666666667
Semi-synthetic benchmarks,"IHDP A, $s=3$",aipw,3000,3,96,0.0162098502448,-0.0181706415091,0.056815899323,0.00101216764817,-0.00030071472007,0.00372284601688,0.0151976825967,-0.0196335044523,0.0560249398914,0.197916666667,0.0729166666667,0.104166666667,0.03125
Semi-synthetic benchmarks,"IHDP A, $s=3$",ctmle,3000,3,96,0.00212035635395,0,0.00670789087427,2.87040353953e-05,0,9.33073116799e-05,0.00209165231855,-8.26568745768e-05,0.00668676053455,0.0104166666667,0.0104166666667,0,0
Semi-synthetic benchmarks,"IHDP A, $s=3$",cui_selective_ml,3000,3,96,0.0120617353769,0.00551932839977,0.0199814014987,-3.69529636339e-05,-0.0006833174184,0.000486720620082,0.0120986883406,0.00541237854687,0.0200685734233,0.15625,0.0520833333333,0,0.03125
Semi-synthetic benchmarks,"IHDP A, $s=3$",ma_dr_bc,3000,3,96,0.0158962313908,0.00608348922124,0.0282221812108,0.0183109803163,0.00891830786504,0.0287461133417,-0.00241474892555,-0.0167079986379,0.0131217536037,0.166666666667,0.1875,0.0416666666667,0
Semi-synthetic benchmarks,"IHDP B, $s=0$",aipw,3000,0,96,0.00364849394373,-0.00911057128259,0.0189790352915,0.000464128365382,0,0.0012675440292,0.00318436557835,-0.00958673249251,0.0185835863121,0.104166666667,0.0208333333333,0.0416666666667,0
Semi-synthetic benchmarks,"IHDP B, $s=0$",ctmle,3000,0,96,0,0,0,-3.11099760195e-05,-0.000111826342474,0,3.11099760195e-05,0,0.000111826342474,0,0.0104166666667,0,0.0104166666667
Semi-synthetic benchmarks,"IHDP B, $s=0$",cui_selective_ml,3000,0,96,-0.00942848587599,-0.0237473477702,0.000493770433113,-0.000140262440959,-0.000513941687926,0.000130738438965,-0.00928822343503,-0.0235205951941,0.000610360356327,0.09375,0.03125,0.0729166666667,0.0208333333333
Semi-synthetic benchmarks,"IHDP B, $s=0$",ma_dr_bc,3000,0,96,-0.000494805354746,-0.0169044631794,0.0132594474567,0.0104340096171,0.00345015841666,0.0190352849641,-0.0109288149719,-0.0297784806783,0.00544760389982,0.104166666667,0.125,0.0520833333333,0.0208333333333
Semi-synthetic benchmarks,"IHDP B, $s=3$",aipw,3000,3,96,0.0168679457864,-0.00795573129771,0.0480368090374,-2.24991251714e-05,-0.000222373216767,0.000139020928831,0.0168904449116,-0.00793741204228,0.0480222123109,0.0729166666667,0.0208333333333,0.0416666666667,0.0104166666667
Semi-synthetic benchmarks,"IHDP B, $s=3$",ctmle,3000,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0
Semi-synthetic benchmarks,"IHDP B, $s=3$",cui_selective_ml,3000,3,96,0.00317637732889,-0.0117738773318,0.0207166327483,0.00037550243364,-0.00217672608713,0.00318802423545,0.00280087489525,-0.0123647059048,0.0204928049872,0.09375,0.125,0.0416666666667,0.0729166666667
Semi-synthetic benchmarks,"IHDP B, $s=3$",ma_dr_bc,3000,3,96,0.00304437168918,0.000646819331802,0.00670425392648,0.0166866782804,0.0060592293508,0.0300623372717,-0.0136423065912,-0.0270275238433,-0.00243689222787,0.0625,0.114583333333,0,0
Semi-synthetic benchmarks,"Twins A, $s=0$",aipw,3000,0,96,-0.00384201806213,-0.0122834857225,0.00185965129199,-0.000217508458104,-0.000824096500426,0.000247702612457,-0.00362450960403,-0.0120736333741,0.00209137789813,0.0416666666667,0.0833333333333,0.0208333333333,0.0416666666667
Semi-synthetic benchmarks,"Twins A, $s=0$",ctmle,3000,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
Semi-synthetic benchmarks,"Twins A, $s=0$",cui_selective_ml,3000,0,96,0.0157440730703,-0.00213607472291,0.0431632329823,0.00494228576912,-0.00286951823029,0.0175489548899,0.0108017873012,-0.0120848369898,0.0394705745304,0.0625,0.302083333333,0.0208333333333,0.135416666667
Semi-synthetic benchmarks,"Twins A, $s=0$",ma_dr_bc,3000,0,96,0.0113369152643,0.000550091568548,0.0296333601958,0.023121609424,0.011259342761,0.0363792248136,-0.0117846941597,-0.0301593273373,0.0106752267493,0.0625,0.197916666667,0.0104166666667,0.0208333333333
Semi-synthetic benchmarks,"Twins A, $s=3$",aipw,3000,3,96,0.000297804138669,-0.000794185543389,0.00209832957982,0.000424892101359,0,0.00118622383651,-0.00012708796269,-0.00148589402954,0.00170468505144,0.0416666666667,0.03125,0.03125,0
Semi-synthetic benchmarks,"Twins A, $s=3$",ctmle,3000,3,96,0,0,0,-3.12487695109e-05,-8.52701786795e-05,0,3.12487695109e-05,0,8.52701786795e-05,0,0.0208333333333,0,0.0208333333333
Semi-synthetic benchmarks,"Twins A, $s=3$",cui_selective_ml,3000,3,96,0.0293383463322,0.00648179889849,0.0577848785683,0.000422936809865,-0.00123469104307,0.00213885620863,0.0289154095224,0.00606889598153,0.0572771983056,0.229166666667,0.25,0.03125,0.09375
Semi-synthetic benchmarks,"Twins A, $s=3$",ma_dr_bc,3000,3,96,0.00465823491833,-0.000458561847922,0.0142866914569,0.00218356553082,-0.00682708555542,0.010297857514,0.00247466938751,-0.00867698136408,0.0156661390554,0.0416666666667,0.166666666667,0.0104166666667,0.09375
Semi-synthetic benchmarks,"Twins B, $s=0$",aipw,3000,0,96,0.0078282452311,0,0.0202091613443,4.85763448455e-05,0,0.000132602463239,0.00777966888625,-8.54857769528e-05,0.0201493636184,0.0208333333333,0.0208333333333,0,0
Semi-synthetic benchmarks,"Twins B, $s=0$",ctmle,3000,0,96,0,0,0,-9.58691022017e-05,-0.000345124688778,0,9.58691022017e-05,0,0.000345124688778,0,0.0104166666667,0,0.0104166666667
Semi-synthetic benchmarks,"Twins B, $s=0$",cui_selective_ml,3000,0,96,-0.00426624290732,-0.0276527965029,0.00846983358897,-5.30920300168e-06,-0.00311538912509,0.00401403600682,-0.00426093370432,-0.0281261507911,0.00805048325128,0.0416666666667,0.15625,0.0104166666667,0.0833333333333
Semi-synthetic benchmarks,"Twins B, $s=0$",ma_dr_bc,3000,0,96,0.00742001253709,0.000552893875365,0.0186645978329,0.0257255526308,0.00927250762561,0.0472305891102,-0.0183055400938,-0.0419263885542,0.00238287008411,0.0520833333333,0.177083333333,0,0.03125
Semi-synthetic benchmarks,"Twins B, $s=3$",aipw,3000,3,96,0.00568855347913,-0.00921393021622,0.0250277274704,-0.000113895102651,-0.000327073563009,0,0.00580244858178,-0.00908038310271,0.0251496733429,0.0520833333333,0.0208333333333,0.0208333333333,0.0208333333333
Semi-synthetic benchmarks,"Twins B, $s=3$",ctmle,3000,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0
Semi-synthetic benchmarks,"Twins B, $s=3$",cui_selective_ml,3000,3,96,0.00539453889626,-0.00159383848933,0.0161046959344,0.0140273375693,-0.00166457615217,0.0349702617551,-0.00863279867303,-0.0313105229665,0.0101422317501,0.0625,0.364583333333,0.0208333333333,0.15625
Semi-synthetic benchmarks,"Twins B, $s=3$",ma_dr_bc,3000,3,96,0.00214216058368,-0.00243138761921,0.00971259051243,0.0269873815288,0.0138227835489,0.0434143117283,-0.0248452209452,-0.042447840163,-0.00964425299779,0.03125,0.208333333333,0.0208333333333,0.0208333333333
