dataset,setting,method,n,strength,c,reps,reference_mse,repaired_mse,gain,gain_ci_low,gain_ci_high,activation,harm,mean_weight
acic2016,A_s3,ma_dr_bc,3000,3,2,96,0.034316789747,0.0341573967638,0.00464475215582,-0.00188609728397,0.0141172087755,0.0625,0.0104166666667,0.034427878283
acic2016,A_s3,ma_dr_bc,3000,3,2.25,96,0.034316789747,0.0341602246458,0.00456234695639,-0.00146184500342,0.0137156086994,0.0625,0.0104166666667,0.0309188630684
acic2016,A_s3,ma_dr_bc,3000,3,2.5,96,0.034316789747,0.0341631415486,0.00447734766325,-0.00105217980974,0.013310221603,0.0625,0.0104166666667,0.0274098478538
acic2016,A_s3,ma_dr_bc,3000,3,2.75,96,0.034316789747,0.0341661474725,0.0043897542764,-0.000638886485333,0.0129154367736,0.0625,0.0104166666667,0.0239008326392
acic2016,A_s3,ma_dr_bc,3000,3,3,96,0.034316789747,0.0341672278308,0.00435827236022,-0.000273760257813,0.0126190840744,0.0520833333333,0.0104166666667,0.0210517514068
acic2016,A_s3,ma_dr_bc,3000,3,3.25,96,0.034316789747,0.0341675776365,0.00434807893077,4.37417447957e-05,0.0123516436828,0.0520833333333,0.0104166666667,0.0184657862462
acic2016,A_s3,ma_dr_bc,3000,3,3.5,96,0.034316789747,0.0341745938025,0.00414362606594,7.28903048898e-05,0.0119748721868,0.0416666666667,0,0.0164848969714
acic2016,A_s3,ma_dr_bc,3000,3,3.75,96,0.034316789747,0.0341836416984,0.00387996807381,4.16475567786e-05,0.0115080198352,0.0416666666667,0,0.014686199136
acic2016,A_s3,ma_dr_bc,3000,3,4,96,0.034316789747,0.0341927319134,0.00361507689296,9.99299884695e-06,0.0110833383476,0.0416666666667,0,0.0128875013006
acic2016,A_s3,ma_dr_bc,3000,3,4.25,96,0.034316789747,0.034201119044,0.00337067376747,0,0.0106795940949,0.03125,0,0.0115274769011
acic2016,A_s3,ma_dr_bc,3000,3,4.5,96,0.034316789747,0.0342059317572,0.00323043007753,0,0.0103893437745,0.0208333333333,0,0.0107416776353
acic2016,A_s3,ma_dr_bc,3000,3,4.75,96,0.034316789747,0.0342087961172,0.00314696189894,0,0.0101665462044,0.0208333333333,0,0.0101810300965
acic2016,A_s3,ma_dr_bc,3000,3,5,96,0.034316789747,0.0342116731152,0.00306312544309,0,0.00993298341429,0.0208333333333,0,0.00962038255777
acic2016,A_s3,ma_dr_bc,3000,3,6,96,0.034316789747,0.0342233074883,0.00272409684713,0,0.00898581101857,0.0208333333333,0,0.00737779240266
acic2016,A_s3,ma_dr_bc,3000,3,8,96,0.034316789747,0.0342413661137,0.00219786389925,0,0.00733728318019,0.0104166666667,0,0.00543531273925
acic2016,A_s3,ma_dr_bc,3000,3,10,96,0.034316789747,0.0342581700611,0.00170819258885,0,0.00570257910647,0.0104166666667,0,0.0041899742574
acic2016,B_s0,aipw,3000,0,0,96,0.00475139739481,0.00469775863866,0.0112890486083,-0.00581265880456,0.0341659273201,0.0729166666667,0.03125,0.0729166666667
acic2016,B_s0,aipw,3000,0,0.25,96,0.00475139739481,0.00470055190527,0.0107011654282,-0.00132570436272,0.0288174378065,0.0416666666667,0.0104166666667,0.0317947008707
acic2016,B_s0,aipw,3000,0,0.5,96,0.00475139739481,0.00471435506955,0.00779609074514,-0.00183798119862,0.0219401122726,0.03125,0.0104166666667,0.0226459946898
acic2016,B_s0,aipw,3000,0,0.75,96,0.00475139739481,0.00472559519421,0.00543044465786,-0.00168463489904,0.0154294344071,0.03125,0.0104166666667,0.0183439920347
acic2016,B_s0,aipw,3000,0,1,96,0.00475139739481,0.00473751662838,0.00292140717169,-0.00157466496489,0.00870621441354,0.03125,0.0104166666667,0.0140419893796
acic2016,B_s0,aipw,3000,0,1.25,96,0.00475139739481,0.00475011937208,0.000268978286621,-0.00175500206723,0.00191929283513,0.03125,0.0104166666667,0.00973998672445
acic2016,B_s0,aipw,3000,0,1.5,96,0.00475139739481,0.00475408882467,-0.000566450169379,-0.00203570748022,0,0.0104166666667,0.0104166666667,0.00786491904663
acic2016,B_s0,aipw,3000,0,1.75,96,0.00475139739481,0.00475380239619,-0.000506167172262,-0.00181906256635,0,0.0104166666667,0.0104166666667,0.00743962777663
acic2016,B_s0,aipw,3000,0,2,96,0.00475139739481,0.00475353207595,-0.000449274385907,-0.00161460138509,0,0.0104166666667,0.0104166666667,0.00701433650662
acic2016,B_s0,aipw,3000,0,2.25,96,0.00475139739481,0.00475327786396,-0.000395771810313,-0.00142232393645,0,0.0104166666667,0.0104166666667,0.00658904523662
acic2016,B_s0,aipw,3000,0,2.5,96,0.00475139739481,0.0047530397602,-0.000345659445481,-0.00124223022044,0,0.0104166666667,0.0104166666667,0.00616375396661
acic2016,B_s0,aipw,3000,0,2.75,96,0.00475139739481,0.00475281776467,-0.00029893729141,-0.00107432023704,0,0.0104166666667,0.0104166666667,0.0057384626966
acic2016,B_s0,aipw,3000,0,3,96,0.00475139739481,0.00475261187739,-0.0002556053481,-0.000918593986269,0,0.0104166666667,0.0104166666667,0.0053131714266
acic2016,B_s0,aipw,3000,0,3.25,96,0.00475139739481,0.00475242209835,-0.000215663615551,-0.000775051468114,0,0.0104166666667,0.0104166666667,0.00488788015659
acic2016,B_s0,aipw,3000,0,3.5,96,0.00475139739481,0.00475224842754,-0.000179112093764,-0.000643692682579,0,0.0104166666667,0.0104166666667,0.00446258888659
acic2016,B_s0,aipw,3000,0,3.75,96,0.00475139739481,0.00475209086498,-0.000145950782739,-0.000524517629665,0,0.0104166666667,0.0104166666667,0.00403729761658
acic2016,B_s0,aipw,3000,0,4,96,0.00475139739481,0.00475194941065,-0.000116179682474,-0.000417526309371,0,0.0104166666667,0.0104166666667,0.00361200634658
acic2016,B_s0,aipw,3000,0,4.25,96,0.00475139739481,0.00475182406456,-8.97987929716e-05,-0.000322718721698,0,0.0104166666667,0.0104166666667,0.00318671507657
acic2016,B_s0,aipw,3000,0,4.5,96,0.00475139739481,0.00475171482671,-6.68081142301e-05,-0.000240094866644,0,0.0104166666667,0.0104166666667,0.00276142380657
acic2016,B_s0,aipw,3000,0,4.75,96,0.00475139739481,0.00475162169709,-4.72076462497e-05,-0.000169654744211,0,0.0104166666667,0.0104166666667,0.00233613253656
acic2016,B_s0,aipw,3000,0,5,96,0.00475139739481,0.00475154467572,-3.09973890307e-05,-0.000111398354398,0,0.0104166666667,0.0104166666667,0.00191084126655
acic2016,B_s0,aipw,3000,0,6,96,0.00475139739481,0.00475139767261,-5.84677686266e-08,-2.1012134982e-07,0,0.0104166666667,0.0104166666667,0.000209676186532
acic2016,B_s0,aipw,3000,0,8,96,0.00475139739481,0.00475139739481,0,0,0,0,0,0
acic2016,B_s0,aipw,3000,0,10,96,0.00475139739481,0.00475139739481,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,0,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,0.25,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,0.5,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,0.75,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,1,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,1.25,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,1.5,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,1.75,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,2,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,2.25,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,2.5,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,2.75,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,3,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,3.25,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,3.5,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,3.75,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,4,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,4.25,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,4.5,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,4.75,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,5,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,6,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,8,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,ctmle,3000,0,10,96,0.00104163404332,0.00104163404332,0,0,0,0,0,0
acic2016,B_s0,cui_selective_ml,3000,0,0,96,0.000872757559733,0.000861902012374,0.012438216361,2.07900902222e-06,0.0308289583693,0.1875,0.0729166666667,0.1875
acic2016,B_s0,cui_selective_ml,3000,0,0.25,96,0.000872757559733,0.000863797659688,0.0102661958581,0.000884400555312,0.0249514845395,0.0625,0.0104166666667,0.0515249403602
acic2016,B_s0,cui_selective_ml,3000,0,0.5,96,0.000872757559733,0.000866023925012,0.00771535536451,0.000716350380709,0.0186941330235,0.0625,0.0104166666667,0.0405498807204
acic2016,B_s0,cui_selective_ml,3000,0,0.75,96,0.000872757559733,0.00086837439688,0.00502219981244,0.00032363061703,0.0120947494244,0.0625,0.0104166666667,0.0295748210807
acic2016,B_s0,cui_selective_ml,3000,0,1,96,0.000872757559733,0.000870480618255,0.00260890490349,-0.000237475588206,0.00661969795544,0.0416666666667,0.0104166666667,0.0204866027125
acic2016,B_s0,cui_selective_ml,3000,0,1.25,96,0.000872757559733,0.000871333603109,0.00163156034282,-0.000256425678922,0.00491868614232,0.03125,0.0104166666667,0.0161755914547
acic2016,B_s0,cui_selective_ml,3000,0,1.5,96,0.000872757559733,0.000871357304934,0.00160440294431,-4.14713428694e-05,0.00468360672357,0.03125,0.0104166666667,0.0131607097457
acic2016,B_s0,cui_selective_ml,3000,0,1.75,96,0.000872757559733,0.00087146203415,0.00148440488224,0,0.00435964652838,0.0208333333333,0,0.0114917378351
acic2016,B_s0,cui_selective_ml,3000,0,2,96,0.000872757559733,0.000871588788745,0.00133917028208,0,0.00400470880549,0.0208333333333,0,0.0101572241924
acic2016,B_s0,cui_selective_ml,3000,0,2.25,96,0.000872757559733,0.00087171903329,0.0011899369199,0,0.00368195062011,0.0208333333333,0,0.00882271054983
acic2016,B_s0,cui_selective_ml,3000,0,2.5,96,0.000872757559733,0.000871852767785,0.00103670479568,0,0.00334472924664,0.0208333333333,0,0.00748819690722
acic2016,B_s0,cui_selective_ml,3000,0,2.75,96,0.000872757559733,0.00087198999223,0.000879473909426,0,0.00305300192654,0.0208333333333,0,0.00615368326461
acic2016,B_s0,cui_selective_ml,3000,0,3,96,0.000872757559733,0.000872039896742,0.000822293639964,0,0.00287335114713,0.0104166666667,0,0.00569014916904
acic2016,B_s0,cui_selective_ml,3000,0,3.25,96,0.000872757559733,0.000872083533077,0.000772295408479,0,0.00269864168957,0.0104166666667,0,0.00529627271091
acic2016,B_s0,cui_selective_ml,3000,0,3.5,96,0.000872757559733,0.000872128067909,0.000721267683295,0,0.00252033485905,0.0104166666667,0,0.00490239625277
acic2016,B_s0,cui_selective_ml,3000,0,3.75,96,0.000872757559733,0.000872173501241,0.000669210464412,0,0.00233843065559,0.0104166666667,0,0.00450851979463
acic2016,B_s0,cui_selective_ml,3000,0,4,96,0.000872757559733,0.00087221983307,0.000616123751829,0,0.00215292907916,0.0104166666667,0,0.0041146433365
acic2016,B_s0,cui_selective_ml,3000,0,4.25,96,0.000872757559733,0.000872267063399,0.000562007545548,0,0.00196383012979,0.0104166666667,0,0.00372076687836
acic2016,B_s0,cui_selective_ml,3000,0,4.5,96,0.000872757559733,0.000872315192225,0.000506861845567,0,0.00177113380745,0.0104166666667,0,0.00332689042023
acic2016,B_s0,cui_selective_ml,3000,0,4.75,96,0.000872757559733,0.00087236421955,0.000450686651887,0,0.00157484011217,0.0104166666667,0,0.00293301396209
acic2016,B_s0,cui_selective_ml,3000,0,5,96,0.000872757559733,0.000872414145373,0.000393481964509,0,0.00137494904392,0.0104166666667,0,0.00253913750396
acic2016,B_s0,cui_selective_ml,3000,0,6,96,0.000872757559733,0.000872622833651,0.000154368278002,0,0.000539411041409,0.0104166666667,0,0.000963631671416
acic2016,B_s0,cui_selective_ml,3000,0,8,96,0.000872757559733,0.000872757559733,0,0,0,0,0,0
acic2016,B_s0,cui_selective_ml,3000,0,10,96,0.000872757559733,0.000872757559733,0,0,0,0,0,0
acic2016,B_s0,ma_dr_bc,3000,0,0,96,0.0108743593011,0.0107664334531,0.00992480062515,-0.00499436304619,0.0278381525252,0.104166666667,0.0416666666667,0.104166666667
acic2016,B_s0,ma_dr_bc,3000,0,0.25,96,0.0108743593011,0.0107904644672,0.00771492200128,-0.00517171767486,0.0230132802089,0.09375,0.03125,0.0804300767161
acic2016,B_s0,ma_dr_bc,3000,0,0.5,96,0.0108743593011,0.0108146962553,0.00548658031748,-0.00563520570292,0.0188134353476,0.0833333333333,0.03125,0.0681649184229
acic2016,B_s0,ma_dr_bc,3000,0,0.75,96,0.0108743593011,0.0108341106971,0.00370123911184,-0.00625664078182,0.0158906118648,0.0833333333333,0.03125,0.0605807109677
acic2016,B_s0,ma_dr_bc,3000,0,1,96,0.0108743593011,0.0108369224144,0.00344267516208,-0.00571940598068,0.0149000771937,0.0729166666667,0.03125,0.0562291347248
acic2016,B_s0,ma_dr_bc,3000,0,1.25,96,0.0108743593011,0.0108390162199,0.00325012997653,-0.00511746766668,0.0138874305174,0.0729166666667,0.03125,0.0520572517394
acic2016,B_s0,ma_dr_bc,3000,0,1.5,96,0.0108743593011,0.010841346275,0.00303585941592,-0.00457496000228,0.0129110072584,0.0729166666667,0.03125,0.0478853687539
acic2016,B_s0,ma_dr_bc,3000,0,1.75,96,0.0108743593011,0.0108439125796,0.00279986348024,-0.00414252870983,0.0118969612156,0.0729166666667,0.03125,0.0437134857685
acic2016,B_s0,ma_dr_bc,3000,0,2,96,0.0108743593011,0.0108467151337,0.00254214216949,-0.0037585483696,0.0108692221469,0.0729166666667,0.03125,0.039541602783
acic2016,B_s0,ma_dr_bc,3000,0,2.25,96,0.0108743593011,0.0108497539374,0.00226269548368,-0.00348079625687,0.00989064408286,0.0729166666667,0.03125,0.0353697197975
acic2016,B_s0,ma_dr_bc,3000,0,2.5,96,0.0108743593011,0.0108530289906,0.0019615234228,-0.00330044885185,0.00890309213877,0.0729166666667,0.03125,0.0311978368121
acic2016,B_s0,ma_dr_bc,3000,0,2.75,96,0.0108743593011,0.0108556181497,0.00172342579891,-0.00312172971061,0.00799304106193,0.0520833333333,0.0208333333333,0.028742071122
acic2016,B_s0,ma_dr_bc,3000,0,3,96,0.0108743593011,0.0108589282836,0.00141902773654,-0.00304684245578,0.00703521424806,0.0520833333333,0.0208333333333,0.0266201381937
acic2016,B_s0,ma_dr_bc,3000,0,3.25,96,0.0108743593011,0.0108620166568,0.00113502265944,-0.00294696522363,0.00608864229703,0.0416666666667,0.0208333333333,0.0247316425159
acic2016,B_s0,ma_dr_bc,3000,0,3.5,96,0.0108743593011,0.0108642196281,0.000932438652654,-0.00277189974139,0.00523975856292,0.0416666666667,0.0208333333333,0.0234289483504
acic2016,B_s0,ma_dr_bc,3000,0,3.75,96,0.0108743593011,0.0108664611741,0.000726307337391,-0.00262250250906,0.00443567291611,0.0416666666667,0.0208333333333,0.022126254185
acic2016,B_s0,ma_dr_bc,3000,0,4,96,0.0108743593011,0.0108687412948,0.00051662871365,-0.00249516002244,0.00359677900081,0.0416666666667,0.0208333333333,0.0208235600195
acic2016,B_s0,ma_dr_bc,3000,0,4.25,96,0.0108743593011,0.0108710599902,0.00030340278143,-0.00237871695458,0.00282343733013,0.0416666666667,0.0208333333333,0.0195208658541
acic2016,B_s0,ma_dr_bc,3000,0,4.5,96,0.0108743593011,0.0108734172603,8.66295407318e-05,-0.00231784300849,0.00216398344368,0.0416666666667,0.0208333333333,0.0182181716887
acic2016,B_s0,ma_dr_bc,3000,0,4.75,96,0.0108743593011,0.0108758131051,-0.000133691008445,-0.00229265838365,0.00164307850266,0.0416666666667,0.0208333333333,0.0169154775232
acic2016,B_s0,ma_dr_bc,3000,0,5,96,0.0108743593011,0.0108771450526,-0.00025617615396,-0.00229552133663,0.00141702798708,0.03125,0.0208333333333,0.015793208698
acic2016,B_s0,ma_dr_bc,3000,0,6,96,0.0108743593011,0.0108753462893,-9.07628913203e-05,-0.00176406640102,0.00142081745315,0.0208333333333,0.0104166666667,0.0142737399817
acic2016,B_s0,ma_dr_bc,3000,0,8,96,0.0108743593011,0.0108730220074,0.000122976779102,-0.000908739653919,0.00133586161214,0.0208333333333,0.0104166666667,0.0120872088645
acic2016,B_s0,ma_dr_bc,3000,0,10,96,0.0108743593011,0.0108715103776,0.000261985405835,-0.00027476542697,0.00121023288833,0.0208333333333,0.0104166666667,0.00990067774733
acic2016,B_s3,aipw,3000,3,0,96,0.005449742877,0.0054125740494,0.00682029013814,-0.00380083004974,0.0208721299476,0.0729166666667,0.03125,0.0729166666667
acic2016,B_s3,aipw,3000,3,0.25,96,0.005449742877,0.0054218565631,0.00511699625498,-0.00335949841346,0.0168283186147,0.0625,0.0208333333333,0.0427189609122
acic2016,B_s3,aipw,3000,3,0.5,96,0.005449742877,0.00542707997945,0.00415852601896,-0.00263351727545,0.0137133297253,0.0520833333333,0.0208333333333,0.0290852298929
acic2016,B_s3,aipw,3000,3,0.75,96,0.005449742877,0.00543258161909,0.00314900322725,-0.00225698328336,0.0105516855031,0.0416666666667,0.0104166666667,0.0193726219193
acic2016,B_s3,aipw,3000,3,1,96,0.005449742877,0.00543947027585,0.00188496987503,-0.00214314279381,0.0071061896136,0.03125,0.0104166666667,0.014060962866
acic2016,B_s3,aipw,3000,3,1.25,96,0.005449742877,0.00544637511209,0.000617967669695,-0.00213777750998,0.00372694053977,0.03125,0.0104166666667,0.00976370358255
acic2016,B_s3,aipw,3000,3,1.5,96,0.005449742877,0.00545150289152,-0.000322953681766,-0.00224804111869,0.00109521952556,0.0208333333333,0.0104166666667,0.00642393010904
acic2016,B_s3,aipw,3000,3,1.75,96,0.005449742877,0.00545297402253,-0.000592898712889,-0.00211074262229,0,0.0104166666667,0.0104166666667,0.00471483208991
acic2016,B_s3,aipw,3000,3,2,96,0.005449742877,0.0054523358671,-0.000475800449148,-0.00169386822047,0,0.0104166666667,0.0104166666667,0.00390028429323
acic2016,B_s3,aipw,3000,3,2.25,96,0.005449742877,0.00545173109883,-0.000364828556994,-0.00129880394127,0,0.0104166666667,0.0104166666667,0.00308573649655
acic2016,B_s3,aipw,3000,3,2.5,96,0.005449742877,0.0054511597177,-0.000259983036427,-0.000925549784693,0,0.0104166666667,0.0104166666667,0.00227118869988
acic2016,B_s3,aipw,3000,3,2.75,96,0.005449742877,0.00545062172372,-0.000161263887447,-0.000574105750732,0,0.0104166666667,0.0104166666667,0.0014566409032
acic2016,B_s3,aipw,3000,3,3,96,0.005449742877,0.00545011711689,-6.86711100544e-05,-0.000244471839391,0,0.0104166666667,0.0104166666667,0.000642093106518
acic2016,B_s3,aipw,3000,3,3.25,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,3.5,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,3.75,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,4,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,4.25,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,4.5,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,4.75,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,5,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,6,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,8,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,aipw,3000,3,10,96,0.005449742877,0.005449742877,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,0,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,0.25,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,0.5,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,0.75,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,1,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,1.25,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,1.5,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,1.75,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,2,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,2.25,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,2.5,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,2.75,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,3,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,3.25,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,3.5,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,3.75,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,4,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,4.25,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,4.5,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,4.75,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,5,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,6,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,8,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,ctmle,3000,3,10,96,0.00119594985115,0.00119594985115,0,0,0,0,0,0
acic2016,B_s3,cui_selective_ml,3000,3,0,96,0.00121346407172,0.00122878120077,-0.012622647351,-0.038844463373,0.0126688346324,0.427083333333,0.291666666667,0.427083333333
acic2016,B_s3,cui_selective_ml,3000,3,0.25,96,0.00121346407172,0.00121963538167,-0.00508569647694,-0.0267395234421,0.0162764648907,0.25,0.135416666667,0.180575096152
acic2016,B_s3,cui_selective_ml,3000,3,0.5,96,0.00121346407172,0.00121714968204,-0.00303726365321,-0.0214556721672,0.0150438663697,0.229166666667,0.114583333333,0.124821724236
acic2016,B_s3,cui_selective_ml,3000,3,0.75,96,0.00121346407172,0.00121810467771,-0.00382426319699,-0.0195727475492,0.0115497161491,0.166666666667,0.0729166666667,0.0913458244992
acic2016,B_s3,cui_selective_ml,3000,3,1,96,0.00121346407172,0.00121894791808,-0.00451916665298,-0.0178911727335,0.00825316667731,0.145833333333,0.0625,0.0697316390869
acic2016,B_s3,cui_selective_ml,3000,3,1.25,96,0.00121346407172,0.00121930002525,-0.00480933359755,-0.0160344023887,0.00565274760811,0.135416666667,0.0625,0.0517299386141
acic2016,B_s3,cui_selective_ml,3000,3,1.5,96,0.00121346407172,0.00121894624203,-0.00451778544225,-0.0140708339322,0.0038838997249,0.09375,0.0520833333333,0.0395438390631
acic2016,B_s3,cui_selective_ml,3000,3,1.75,96,0.00121346407172,0.00121830706268,-0.00399104603275,-0.0122265932265,0.00265744728496,0.0729166666667,0.0416666666667,0.0317317955241
acic2016,B_s3,cui_selective_ml,3000,3,2,96,0.00121346407172,0.00121859929738,-0.00423187285639,-0.0113363276177,0.00114002868837,0.0729166666667,0.0416666666667,0.0258482425037
acic2016,B_s3,cui_selective_ml,3000,3,2.25,96,0.00121346407172,0.00121827125751,-0.00396153944864,-0.0101678863769,0.000657882865865,0.0520833333333,0.0416666666667,0.0214331586064
acic2016,B_s3,cui_selective_ml,3000,3,2.5,96,0.00121346407172,0.00121751038408,-0.00333451352932,-0.00877657904356,0.000556819171124,0.0520833333333,0.0416666666667,0.0180275836367
acic2016,B_s3,cui_selective_ml,3000,3,2.75,96,0.00121346407172,0.00121675815358,-0.00271461013522,-0.00749453279193,0.000481086672034,0.0520833333333,0.0416666666667,0.014622008667
acic2016,B_s3,cui_selective_ml,3000,3,3,96,0.00121346407172,0.00121601456602,-0.00210182926634,-0.00628646275459,0.000497871554662,0.0520833333333,0.0416666666667,0.0112164336974
