dataset,setting,design,method,n,strength,response_bin,response_bin_label,reps,mean_n_share,mean_true_pi,min_true_pi,max_true_pi,mean_rho,path_activation,action_square_contribution,weighted_action_square_contribution,absolute_action_contribution,ref_weighted_residual_square_contribution,selected_weighted_residual_square_contribution,weighted_residual_square_delta,weighted_residual_square_reduction,ref_unweighted_residual_square_contribution,selected_unweighted_residual_square_contribution,unweighted_residual_square_delta,unweighted_residual_square_reduction,mean_rep_weighted_residual_square_delta
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,aipw,1000,0.0,3,response_bin_3,96,0.25,0.5907782571477966,0.47107470457112366,0.7123469848984436,2.5692660171953667,0.9895833333333334,7.207104609695357,5.1058777011467855,0.9296524946359015,13.371832406634022,11.073299010779168,2.2985333958548537,0.17189367365347086,18.82012056453502,15.599746240373333,3.2203743241616873,0.17111337374906188,2.2985333958548533
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,aipw,1000,0.0,4,highest_response,96,0.25,0.7973609076959928,0.6619668665126703,0.9936658598067885,2.5692660171953667,0.9895833333333334,7.9315343221002115,1.9776856959469138,0.9912775567154354,5.716554871880967,4.868881695054371,0.8476731768265955,0.14828392201677199,26.036997552360805,22.089823867255557,3.9471736851052484,0.15159865023482144,0.8476731768265964
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ctmle,1000,0.0,1,lowest_response,96,0.25,0.201356587816662,0.0042962406427366606,0.3333966332430494,0.3641678991821001,1.0,21.404319306551084,164.43844319083027,1.6889748909311857,623.3197429072462,394.7784949087151,228.5412479985311,0.36665170740875996,58.44335794967483,37.59967806497139,20.843679884703434,0.3566475407291242,228.54124799853113
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ctmle,1000,0.0,2,response_bin_2,96,0.25,0.40732500895681206,0.2911542733248088,0.5276803633888254,0.3641678991821001,1.0,9.588530975374958,14.707357989886924,1.115905353330745,34.162073165565374,25.404456230645696,8.757616934919678,0.2563549610258187,22.379345069552134,16.733095592428683,5.646249477123451,0.25229735095355255,8.757616934919676
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ctmle,1000,0.0,3,response_bin_3,96,0.25,0.5907782571477966,0.47107470457112366,0.7123469848984436,0.3641678991821001,1.0,8.24791098164418,5.831995488099462,1.0255976031939824,13.199026054852363,10.324677785250541,2.874348269601821,0.2177697246491247,18.5815896674556,14.537822288846181,4.043767378609418,0.2176222514315771,2.874348269601823
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ctmle,1000,0.0,4,highest_response,96,0.25,0.7973609076959928,0.6619668665126703,0.9936658598067885,0.3641678991821001,1.0,9.384253266697298,2.28392149431018,1.1119738302921744,5.641785310567204,4.556014918946087,1.085770391621117,0.19245156131472108,25.58486338663123,20.29584094779892,5.289022438832312,0.20672466993104865,1.0857703916211168
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,cui_selective_ml,1000,0.0,1,lowest_response,96,0.25,0.201356587816662,0.0042962406427366606,0.3333966332430494,0.6453086351292502,0.041666666666666664,0.0003379527270803938,0.002199270339455287,0.0014909900428407734,0.07023710283400891,0.07026679203127766,-2.9689197268742418e-05,-0.0004226996284131257,0.010042872518341385,0.010314529630014684,-0.0002716571116732989,-0.027049742110852204,-2.9689197268736058e-05
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,cui_selective_ml,1000,0.0,2,response_bin_2,96,0.25,0.40732500895681206,0.2911542733248088,0.5276803633888254,0.6453086351292502,0.041666666666666664,0.0002432362961941434,0.0003587425758345454,0.0012230936664631524,0.009050976244861564,0.009432999496126098,-0.0003820232512645339,-0.04220796087951473,0.0059327957846119885,0.006178113327591867,-0.0002453175429798782,-0.04134939948820815,-0.00038202325126453245
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,cui_selective_ml,1000,0.0,3,response_bin_3,96,0.25,0.5907782571477966,0.47107470457112366,0.7123469848984436,0.6453086351292502,0.041666666666666664,0.0002383785349033329,0.00016170404999310453,0.0012207941841816134,0.003306027376312604,0.003409083490233059,-0.00010305611392045491,-0.03117219012124428,0.004659578237717235,0.004809419986409475,-0.00014984174869223967,-0.03215779219658477,-0.00010305611392045447
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,cui_selective_ml,1000,0.0,4,highest_response,96,0.25,0.7973609076959928,0.6619668665126703,0.9936658598067885,0.6453086351292502,0.041666666666666664,0.00025214384128081923,6.419886500569378e-05,0.0012824383622967919,0.0013659018164669794,0.0014193339627093118,-5.343214624233244e-05,-0.039118584951105095,0.005681816192566788,0.0058983304021216305,-0.00021651420955484234,-0.038106514223057,-5.343214624233257e-05
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ma_dr_bc,1000,0.0,1,lowest_response,96,0.25,0.201356587816662,0.0042962406427366606,0.3333966332430494,2.5692660171953667,0.9895833333333334,20.476774682688113,156.5621574084527,1.5679484827285906,594.9141262517568,429.24805293965784,165.66607331209894,0.2784705657535388,56.19130522289211,41.556703266251446,14.634601956640665,0.2604424634485726,165.6660733120989
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ma_dr_bc,1000,0.0,2,response_bin_2,96,0.25,0.40732500895681206,0.2911542733248088,0.5276803633888254,2.5692660171953667,0.9895833333333334,8.624406730231627,13.24454585784587,1.0210989235088936,34.46623167589261,27.920785650129854,6.545446025762754,0.18990895457657364,22.60725326948209,18.33647992181551,4.27077334766658,0.18891164250509673,6.545446025762757
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ma_dr_bc,1000,0.0,3,response_bin_3,96,0.25,0.5907782571477966,0.47107470457112366,0.7123469848984436,2.5692660171953667,0.9895833333333334,7.207104609695357,5.1058777011467855,0.9296524946359015,13.371832406634022,11.073299010779168,2.2985333958548537,0.17189367365347086,18.82012056453502,15.599746240373333,3.2203743241616873,0.17111337374906188,2.2985333958548533
Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ma_dr_bc,1000,0.0,4,highest_response,96,0.25,0.7973609076959928,0.6619668665126703,0.9936658598067885,2.5692660171953667,0.9895833333333334,7.9315343221002115,1.9776856959469138,0.9912775567154354,5.716554871880967,4.868881695054371,0.8476731768265955,0.14828392201677199,26.036997552360805,22.089823867255557,3.9471736851052484,0.15159865023482144,0.8476731768265964
Kang-Schafer,"KS CI, n=200",kang_schafer_ci,aipw,200,0.0,1,lowest_response,96,0.25,0.20477562295289783,0.006485865757953849,0.37175038193000387,3.3506212586853423,0.7291666666666666,25.992427885759252,162.10888317682694,1.5462011738864991,1116.9192341876926,993.8501518734744,123.06908231421824,0.11018619659077078,127.43440089653548,112.1465779413199,15.287822955215574,0.11996621671747665,123.06908231421801
Kang-Schafer,"KS CI, n=200",kang_schafer_ci,aipw,200,0.0,2,response_bin_2,96,0.25,0.4109093463004115,0.26087245652800006,0.5598405924090303,3.3506212586853423,0.7291666666666666,14.406348724713363,21.96047396506842,1.1737116192288763,88.41884660591694,81.3382922481016,7.080554357815345,0.08007969601066389,58.966714308017885,53.99091113898432,4.975803169033561,0.08438325294914706,7.080554357815347
