block,panel,dataset,method,method_label,design,n,strength,native_cell,c,reps,relative_mse_reduction,ci_lo,ci_hi,activation,harm,gross_harm_mse,gross_benefit_mse
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",5,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",6,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,200,0,"IC, n=200",8,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ic,1000,0,"IC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",0,96,0.046992697405909611,-0.01075524746097462,0.12568256529426702,0.052083333333333336,0.020833333333333332,0.0073846974617505787,0.054377394867660432
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",1,96,0.048250226039931343,-0.0027498556731481104,0.12218030007783397,0.041666666666666664,0.010416666666666666,0.0021527081188764449,0.050402934158807977
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",2,96,0.046728890260963496,0,0.11868289452593872,0.020833333333333332,0,0,0.046728890260963704
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",3,96,0.044589428886361193,0,0.11278978783334344,0.020833333333333332,0,0,0.044589428886361249
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",4,96,0.042275288873079964,0,0.10726724955511154,0.020833333333333332,0,0,0.042275288873080158
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",5,96,0.039786470221120251,0,0.10147212276421283,0.020833333333333332,0,0,0.039786470221120404
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",6,96,0.037122972930481835,0,0.093959772884615503,0.020833333333333332,0,0,0.037122972930482001
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,200,0,"II, n=200",8,96,0.03127194243316922,0,0.079264699223426799,0.020833333333333332,0,0,0.031271942433169254
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",0,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_aipw,Kang--Schafer,aipw,AIPW,kang_schafer_ii,1000,0,"II, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",0,96,0.1134693856716793,0.046649864506155075,0.17797772700262832,0.91666666666666663,0.36458333333333331,0.050463078102793733,0.16393246377447301
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",1,96,0.02961138260379359,0.0030239429952990254,0.06218400931522116,0.125,0.020833333333333332,0.004647187294117572,0.034258569897911206
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",2,96,0.011834261420920811,0,0.039956182394783664,0.020833333333333332,0,0,0.011834261420920755
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",3,96,0.010512238339113633,0,0.037375439512772696,0.010416666666666666,0,0,0.010512238339113614
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",4,96,0.0098848526478690912,0,0.035114729363518477,0.010416666666666666,0,0,0.0098848526478691676
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",5,96,0.009163755793534234,0,0.032609681935432989,0.010416666666666666,0,0,0.0091637557935342877
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",6,96,0.0083489477761089503,0,0.029785774810523247,0.010416666666666666,0,0,0.0083489477761089746
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,200,0,"CC, n=200",8,96,0.0064381982519869929,0,0.022674215321242284,0.010416666666666666,0,0,0.0064381982519870432
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",0,96,0.25160657461529112,0.161126761784607,0.32950774174341885,1,0.3125,0.080020245442050414,0.33162682005734145
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",1,96,0.13076004220922854,0.062032376987629444,0.20222039230633573,0.54166666666666663,0.13541666666666666,0.0289908398886881,0.15975088209791691
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",2,96,0.082557363080441037,0.030349859889648549,0.13942570139636448,0.3125,0.083333333333333329,0.010820570940115105,0.093377934020556302
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",3,96,0.054135935885505804,0.018957503753652689,0.093212782463907143,0.1875,0.041666666666666664,0.0047687270843477141,0.058904662969853645
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",4,96,0.031791213593604817,0.012065419884648654,0.055906047193138166,0.15625,0.03125,0.0010504059456904434,0.032841619539295243
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",5,96,0.012836497730859042,0.0019908287179942114,0.0285669898871771,0.083333333333333329,0.010416666666666666,0.00011670128233367943,0.012953199013192718
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",6,96,0.0066880043918055021,-7.7127121947628826e-06,0.016743621981390202,0.041666666666666664,0.010416666666666666,8.3504925721664535e-06,0.0066963548843777861
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_cc,1000,0,"CC, n=1000",8,96,0.0021926468137870581,0,0.006140315795995676,0.020833333333333332,0,0,0.0021926468137870862
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",0,96,0.13589442690717846,0.067939537403784625,0.19944075676282641,0.90625,0.33333333333333331,0.054142622499112704,0.19003704940629138
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",1,96,0.036889964853573209,0.013816522546855701,0.066061667650702358,0.1875,0.052083333333333336,0.0017111099815468459,0.038601074835120208
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",2,96,0.0098499268702237908,0.0014645882145799787,0.024267797536569585,0.0625,0,0,0.0098499268702240649
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",3,96,0.0044589355110937756,0,0.015502312114269381,0.020833333333333332,0,0,0.0044589355110939352
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",4,96,0.0031213525741099479,0,0.010967899949848373,0.010416666666666666,0,0,0.0031213525741102203
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",5,96,0.0014385363982698518,0,0.0050448952932050815,0.010416666666666666,0,0,0.0014385363982699149
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",6,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,200,0,"CI, n=200",8,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",0,96,0.28742337815124719,0.18587105812456256,0.38582516048242654,1,0.28125,0.087636278662015094,0.37505965681326248
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",1,96,0.14998983184348291,0.062587458070718957,0.24375644809930722,0.45833333333333331,0.10416666666666667,0.043776881988069886,0.19376671383155292
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",2,96,0.10475577766316724,0.033344833924343759,0.18603908587939127,0.36458333333333331,0.09375,0.025524203714871293,0.13027998137803867
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",3,96,0.080299282103639458,0.020072192720234704,0.15193843713999544,0.20833333333333334,0.0625,0.014213766513021746,0.094513048616661446
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",4,96,0.067164143278562571,0.014844860708583827,0.13105760447403927,0.1875,0.052083333333333336,0.0058746672183893778,0.073038810496952017
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",5,96,0.055554173011371888,0.0095084138211595122,0.11260589164856681,0.11458333333333333,0.010416666666666666,0.00086169110710156106,0.056415864118473755
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",6,96,0.0451828702090743,0.0041269075029945175,0.09528701788208789,0.083333333333333329,0,0,0.045182870209074438
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ci,1000,0,"CI, n=1000",8,96,0.03210331655882348,0.0034424671226075984,0.069333264374850961,0.0625,0,0,0.032103316558823612
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",0,96,0.066465602176418614,0.028525032255905119,0.11188212884034954,0.35416666666666669,0.13541666666666666,0.0089382112040394101,0.075403813380458082
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",1,96,0.020573376063021009,0.0052758405492537349,0.043441399235785098,0.072916666666666671,0,0,0.020573376063021023
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",2,96,0.0087386834484044495,0,0.026792671550176374,0.020833333333333332,0,0,0.0087386834484045085
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",3,96,0.0060889310261302843,0,0.021617537293411905,0.010416666666666666,0,0,0.0060889310261303077
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",4,96,0.004984351694885758,0,0.017803414216902957,0.010416666666666666,0,0,0.0049843516948859367
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",5,96,0.0036385438874977361,0,0.012808297978266967,0.010416666666666666,0,0,0.0036385438874978883
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",6,96,0.0020515076039662183,0,0.0073241943658606118,0.010416666666666666,0,0,0.0020515076039661581
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,200,0,"IC, n=200",8,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",0,96,0.14119987859028071,0.096887091533675862,0.18769460156576792,0.71875,0.16666666666666666,0.015239431944778035,0.15643931053505886
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",1,96,0.043023556486472936,0.014210971648954096,0.080704687302441139,0.20833333333333334,0.041666666666666664,0.0010521974655064226,0.044075753951979518
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",2,96,0.015565582431355307,3.4820854437386806e-05,0.043091268810254192,0.041666666666666664,0,0,0.015565582431355428
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",3,96,0.0088384070493940925,0,0.028060614100396914,0.010416666666666666,0,0,0.0088384070493941758
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",4,96,0.0047970259574382501,0,0.015334515462813765,0.010416666666666666,0,0,0.0047970259574385199
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",5,96,0.00057365519329177772,0,0.0018100345392386427,0.010416666666666666,0,0,0.00057365519329184689
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ic,1000,0,"IC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",0,96,0.055184382889541084,0.014133657953250516,0.10391960217262255,0.42708333333333331,0.14583333333333334,0.01509614434462858,0.070280527234169818
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",1,96,0.030091641142743875,0.0066409457958139153,0.061666542253583576,0.072916666666666671,0,0,0.030091641142744065
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",2,96,0.015877587446732844,0.00098648809463514628,0.037047014708202201,0.041666666666666664,0,0,0.015877587446733038
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",3,96,0.0070497145982874043,0,0.02175053939834478,0.03125,0,0,0.0070497145982875153
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",4,96,0.0047967444946146465,0,0.016828572286643528,0.010416666666666666,0,0,0.0047967444946147835
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",5,96,0.0036279264541299039,0,0.012745605561184738,0.010416666666666666,0,0,0.0036279264541301238
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",6,96,0.00236515051817765,0,0.0082168073167791424,0.010416666666666666,0,0,0.0023651505181779432
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,200,0,"II, n=200",8,96,0,0,0,0,0,0,0
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",0,96,0.14018613518475942,0.092914553107614484,0.19518220018158686,0.89583333333333337,0.23958333333333334,0.022382515486227796,0.16256865067098727
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",1,96,0.046469432626084939,0.016615498238933067,0.08551255748379831,0.22916666666666666,0.052083333333333336,0.0048115215512807719,0.051280954177365778
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",2,96,0.023745622068338079,0.0042293861482760736,0.051102851262951152,0.125,0.041666666666666664,0.0011703332026827609,0.024915955271021091
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",3,96,0.014087330384575103,0.0015073539600870185,0.030963263875971817,0.072916666666666671,0.010416666666666666,8.1254603636128731e-06,0.014095455844938756
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",4,96,0.0054647918542510832,0,0.014480337204149639,0.020833333333333332,0,0,0.0054647918542511846
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",5,96,0.0023519372248074211,0,0.0084314201183985967,0.010416666666666666,0,0,0.0023519372248075559
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",6,96,0.0016191442921704713,0,0.005665971399520864,0.010416666666666666,0,0,0.0016191442921705908
natural,ks_ctmle,Kang--Schafer,ctmle,C-TMLE,kang_schafer_ii,1000,0,"II, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",0,96,0.001186194672637475,0.00014453505250289491,0.0027448871424646235,0.072916666666666671,0.010416666666666666,6.1094977402789504e-05,0.0012472896500403646
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",1,96,0.00014297068664903545,0,0.00049291257517449167,0.010416666666666666,0,0,0.00014297068664913357
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",2,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",3,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",4,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",5,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",6,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,200,0,"CC, n=200",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",0,96,1.3810973912953273e-05,-0.00063163466544339793,0.00050887936959795419,0.052083333333333336,0.010416666666666666,0.00023216514901539486,0.00024597612292825153
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_cc,1000,0,"CC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",0,96,-6.6873152640312128e-05,-0.00062901064311828849,0.00037234291618939145,0.0625,0.03125,0.00024216322003082182,0.00017529006739035841
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",1,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",2,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",3,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",4,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",5,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",6,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,200,0,"CI, n=200",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",0,96,0.00010622176245300707,-1.4795683697271799e-05,0.00034116710076024495,0.03125,0.010416666666666666,7.5147539422735125e-06,0.00011373651639534572
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",1,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",2,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",3,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",4,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ci,1000,0,"CI, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",0,96,0.19539693951269732,0.092224192190405258,0.29997167452368895,0.85416666666666663,0.33333333333333331,0.066689079255687095,0.26208601876838455
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",1,96,0.10821914038725089,0.046248792178972251,0.18080541516364984,0.1875,0.03125,0.0016678499426680876,0.10988699032991915
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",2,96,0.040208741860216834,0.010365400106407682,0.076988107399539124,0.09375,0,0,0.040208741860217036
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",3,96,0.0043219112297340212,0,0.011517657237768051,0.020833333333333332,0,0,0.0043219112297340464
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",4,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",5,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",6,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,200,0,"IC, n=200",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",0,96,0.232563638522292,0.085987721902682987,0.35444535305658459,0.98958333333333337,0.42708333333333331,0.15422936993601452,0.38679300845830655
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",1,96,0.16110817334732719,0.081129678753589243,0.23615410990587285,0.36458333333333331,0.14583333333333334,0.026094686266355627,0.18720285961368277
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",2,96,0.074233876477279526,0.029789294958886083,0.12221630532179727,0.16666666666666666,0.03125,0.0048217716009224835,0.079055648078202007
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",3,96,0.024911464826529728,0.0043510638778088834,0.052430576682814575,0.083333333333333329,0.010416666666666666,0.0007150262074466934,0.025626491033976382
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",4,96,0.0071838292755455058,0,0.018825572337447291,0.020833333333333332,0,0,0.0071838292755455925
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",5,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",6,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ic,1000,0,"IC, n=1000",8,96,0,0,0,0,0,0,0
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",0,96,0.29261944199785395,0.091776164981124619,0.47132828372709862,0.76041666666666663,0.34375,0.11824406899845617,0.41086351099631008
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",1,96,0.27705181697525028,0.10812162755759921,0.43320284658751224,0.23958333333333334,0.0625,0.028469621026078785,0.30552143800132908
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",2,96,0.23567363938741714,0.085563970567440625,0.37935792104713195,0.1875,0.03125,0.013120965222622957,0.24879460461004016
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",3,96,0.18682063058462994,0.047643437492020255,0.32021929373265318,0.15625,0.020833333333333332,0.0091218947566561546,0.19594252534128606
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",4,96,0.14441927683708022,0.021796939196336074,0.26661993000642403,0.13541666666666666,0.010416666666666666,0.0069681093138696465,0.15138738615094999
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",5,96,0.10765234543874769,0.003141261305260587,0.21602726097760386,0.09375,0.010416666666666666,0.0051004764686806833,0.11275282190742832
natural,ks_cui,Kang--Schafer,cui_selective_ml,selective ML,kang_schafer_ii,200,0,"II, n=200",6,96,0.079732157972821072,-0.0031825621447488239,0.16928500408605676,0.0625,0.010416666666666666,0.0033893932191084164,0.08312155119192946
